"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"andrykowskimendez";0;1;0
"andy";24;0;0
"ane";0;1;2
"anem";0;34;0
"anew";22;0;0
"ang";83;0;0
"anganwadi";22;0;0
"angekkok";15;0;0
"angel";149;356;55
"angela";44;0;46
"angelast";0;33;0
"angeles";0;17;0
"angelia";0;2;0
"angelica";0;30;0
"angelini";0;6;0
"angels";39;1;0
"angels&k";0;0;14
"angels’";29;0;0
"anger";80;21;0
"anger/";29;0;0
"angermanag";0;1;0
"angi";1;0;0
"angl";19;13;0
"angle";2;0;0
"angler";0;3;0
"angri";31;108;126
"angriest";14;0;0
"angrili";35;0;0
"angry";38;0;0
"angst";0;1;0
"angus";18;0;0
"ani";2412;945;1032
"anielski";0;19;0
"anim";223;144;280
"animals";62;20;56
"anime";0;0;57
"aniston";0;0;57
"ankl";32;114;46
"ankle";49;48;34
"ann";32;193;45
"anna";70;86;5
"ann……";0;0;29
"annapoli";0;32;43
"anne";23;0;0
"anne-mari";28;0;0
"annex";0;40;0
"anniversari";6;109;65
"anniversary";39;0;0
"annot";0;0;7
"announc";80;393;175
"announced";7;22;0
"announcement";22;6;10
"announcements";0;1;0
"annoy";43;0;6
"annoyance";18;0;0
"annoying";26;0;24
"annual";39;425;97
"annually";38;0;0
"ano";29;0;0
"anon";5;0;0
"anonym";89;89;0
"anonymity";0;2;0
"anoth";1403;1365;926
"another";90;16;27
"ansar-ul-islam";43;0;0
"ansari";0;0;47
"ansf";23;0;0
"ansu";0;34;0
"answer";377;242;189
"answered";47;0;0
"answers";8;0;1
"ant";0;4;0
"antagonist";2;0;0
"antarctica";0;24;0
"antawn";0;16;0
"antenna";0;15;12
"anthem";35;30;58
"anthoni";5;226;0
"anthony";0;1;0
"anthropolog";28;0;0
"anthropologist";0;0;31
"anthropologists";17;0;0
"anti";43;0;4
"anti-bulli";17;0;0
"anti-com";11;0;0
"anti-depress";19;0;0
"anti-fascist";1;0;0
"anti-intellectu";31;0;0
"anti-pakistan";43;0;0
"antiaccess";0;1;0
"antiassimilationist";0;37;0
"antibatista";0;34;0
"antibiot";2;0;0
"anticip";77;22;0
"anticipatori";12;0;0
"antigen";0;24;0
"antihero";0;38;0
"antiillegalimmigr";0;3;0
"antileg";0;32;0
"antimarijuana";0;14;0
"antimicrobi";3;9;0
"antioxid";0;36;0
"antipod";20;0;0
"antiqu";0;6;67
"antisemit";36;0;0
"antitrust";0;37;0
"antler";1;0;0
"antonia";0;30;0
"antonio";12;70;48
"anus";0;14;0
"anwar";0;32;0
"anxieti";140;17;0
"anxiety";49;0;9
"anxious";97;0;0
"any";21;0;21
"anya";70;0;0
"anybodi";85;121;152
"anybody";0;0;15
"anyday";0;0;60
"anyhoo";14;0;0
"anymor";28;43;0
"anymore";148;55;104
"anyon";376;344;481
"anyone";32;17;33
"anyplac";0;4;0
"anyth";594;261;352
"anything";159;21;136
"anytim";9;23;132
"anytime";0;0;54
"anyway";213;39;215
"anyways";3;0;3
"anywher";61;11;28
"anywhere";66;1;52
"aoc";0;10;0
"✈";0;0;12
"✔";0;0;42
"aol";0;39;0
"aoun";0;9;0
"apace";35;0;0
"apart";250;238;174
"apartheid";46;0;0
"apartment”";3;0;0
"apartments";5;41;0
"apathi";0;0;11
"apc";0;0;57
"ape";0;0;31
"aphid";0;10;0
"aphorisms";1;0;0
"api";0;0;52
"apiari";0;2;0
"apiec";0;6;0
"aplen";19;0;0
"apocalyps";0;0;37
"apocalypse";0;0;30
"apocalypt";1;0;0
"apocalyptour";0;45;0
"apollo";0;0;13
"apolog";115;71;39
"apologies";64;0;3
"apologised";25;0;0
"apologize";15;27;42
"apologized";37;0;0
"app";0;53;350
"appal";0;19;0
"appar";200;235;135
"apparatus";0;12;0
"apparently";29;17;6
"appeal";181;131;1
"appeal’";33;0;0
"appealed";0;22;0
"appear";508;496;29
"appearance";14;6;0
"appearances";0;30;0
"appearing";24;0;0
"appeas";37;0;0
"appel";17;28;0
"appendix";0;4;0
"appet";25;1;0
"appetit";14;23;0
"appetite-";6;0;0
"appetizer";14;0;0
"appl";41;88;226
"applaud";8;0;0
"applaus";0;34;62
"applause";0;34;0
"apple";0;3;0
"appledow";0;3;0
"apples";8;0;0
"applesauce";66;0;0
"applewhite";0;15;0
"appli";119;247;173
"applianc";10;0;0
"appliances";0;0;44
"applic";104;136;15
"applicable";31;0;0
"applicants";0;6;0
"application";34;0;0
"applications";0;0;1
"applied";0;0;13
"appliqu�";25;0;0
"apply";1;0;0
"appoint";140;53;67
"appointed";0;3;0
"appointee";0;15;0
"appointees";1;13;0
"appointment";14;0;0
"appointments";3;0;0
"apprais";0;1;0
"appreci";78;130;216
"appreciate";4;0;0
"appreciated";1;0;63
"appreciation";25;0;0
"appreciatt";0;0;1
"apprehension";7;0;0
"apprentic";22;0;0
"apprentice";1;0;0
"apprenticeship";9;0;0
"approach";187;221;50
"appropri";127;112;83
"approv";0;280;46
"approved";0;15;0
"approx";2;0;0
"approxim";115;174;36
"apps";0;0;5
"appts";0;0;1
"apr";0;0;29
"apresi";0;0;71
"apricot";3;0;0
"april";198;654;309
"apriljun";0;10;0
"apropo";9;0;0
"apt";15;25;16
"apulia";1;0;0
"apush";0;0;44
"aqaba";11;0;0
"aqua";7;0;28
"aquarium";6;31;0
"aquarosa";0;42;0
"aquat";0;23;0
"aquinas";0;0;24
"aquino";34;5;0
"aquino’";1;0;0
"arab";3;0;0
"arabella";9;0;0
"arabia";45;0;0
"arabian";0;4;0
"araguz";0;2;0
"arang";0;0;16
"arapahoe";0;44;0
"arbitr";0;52;0
"arbitrari";0;0;52
"arbitrarili";27;0;0
"arbor";44;37;0
"arc";25;0;0
"arcad";29;0;0
"arch";11;32;0
"archaeolog";44;0;0
"archangel";27;0;0
"archbishop";0;20;0
"archduchess";22;0;0
"archduk";22;0;0
"arched";0;10;0
"archeia";27;0;0
"archemix";5;0;0
"architects";0;4;0
"architectur";12;39;12
"architecturally";0;39;0
"architecture";22;8;0
"archiv";0;54;84
"archives";0;0;13
"arctic";0;4;0
"ardent";25;0;0
"ardis";0;44;0
"ardrey";0;2;0
"arduous";0;2;0
"are";9983;7020;6829
"area";572;937;187
"areas";3;46;0
"arelin";34;0;0
"aren";164;0;273
"arena";0;104;0
"aren’t";103;0;0
"arent";0;168;86
"argentin";0;3;0
"argentina";0;24;0
"argu";136;111;83
"arguabl";0;76;0
"argument";63;83;91
"arguments";20;0;29
"arianna";0;0;48
"ariat";0;18;0
"arid";0;11;0
"arif";0;6;0
"aris";5;11;0
"arisen";24;0;0
"arista";0;0;80
"ariz";0;1;0
"arizona";0;502;0
"arizonan";0;48;0
"arjuna";14;0;0
"arkansa";0;29;26
"arkansas";0;31;0
"arkansas—and";0;5;0
"arlen";10;0;0
"arm";113;201;80
"armament";0;4;0
"armchair";0;1;0
"armed";11;0;0
"armi";163;23;79
"armond";0;39;0
"armor";68;35;0
"armoredcar";0;38;0
"armour";54;0;0
"armpit";0;7;0
"arms";19;0;19
"armstrong";25;29;71
"army";44;33;0
"arnett";0;1;0
"arnezeder";0;19;0
"arnold";0;66;0
"arnulf";22;0;0
"aroma";6;41;0
"aromatic";0;4;0
"around";1702;993;712
"arraign";0;32;0
"arrang";131;10;31
"arrangements";31;0;0
"array";65;3;0
"arrest";102;317;0
"arrested";19;51;41
"arrestees";0;2;0
"arrgghh";19;0;0
"arri";0;0;5
"arrietti";0;1;0
"arriv";303;274;43
"arrival";0;0;50
"arrive";27;0;0
"arrived";65;35;33
"arrog";7;35;0
"arrondiss";111;0;0
"arrow";80;31;38
"arsdal";0;30;0
"arsenal";31;10;0
"arson";14;0;0
"art";402;243;445
"arteri";0;37;0
"artest";0;40;0
"arthriti";0;1;0
"arthur";48;69;0
"articl";360;92;6
"article";61;5;40
"article--veri";0;0;1
"articles";0;0;7
"articul";24;0;0
"artifact";0;30;0
"artifacts";0;15;0
"artisan";44;0;0
"artist";146;166;162
"artistri";0;20;0
"artists";10;0;92
"artlif";30;0;0
"arts";1;0;91
"artusan";44;0;0
"artwalk";0;0;5
"artwork";30;6;15
"artworld";0;41;0
"arugula";0;64;0
"arxfit";0;0;25
"asap";67;0;74
"ascend";38;3;0
"ascendency";0;6;0
"ascens";23;0;0
"ascension";20;0;0
"ascent";23;0;0
"ascrib";25;0;0
"asda";8;0;0
"asee";0;0;62
"ash";36;5;1
"asham";0;15;54
"ashanti";0;0;9
"ashbi";24;0;0
"ashland";0;3;10
"ashlawn";0;23;0
"ashley";85;0;50
"ashli";2;0;0
"ashor";1;0;0
"ashraf";0;34;0
"ashton";60;12;0
"ashton/demi";0;0;39
"ashutosh";37;0;0
"ashwel";2;0;0
"asia";39;64;0
"asian";38;29;102
"asian-styl";14;0;0
"asid";103;90;0
"aside";17;40;0
"asinine";0;0;72
"asjdkflawjfiewoafjskld";0;0;1
"ask";1176;775;975
"asked";113;27;0
"askin";0;0;39
"asking";34;0;49
"asking…";10;0;0
"asks";30;0;0
"asl";15;0;0
"asleep";61;0;107
"aso";14;0;0
"asparagus";1;0;64
"aspartam";7;0;0
"aspartate";7;0;0
"aspect";68;65;0
"aspir";23;81;0
"aspiration";0;40;0
"aspirations";0;55;0
"�r�";7;0;0
"ass";119;0;1027
"ass”";0;0;17
"assasination";0;0;65
"assassin";47;55;48
"assassination";0;32;31
"assault";34;45;0
"asselta";0;31;0
"assembl";58;170;0
"assembly";5;0;0
"assemblyman";0;64;0
"assemblywoman";0;6;0
"assert";83;19;0
"asserted";20;0;0
"asserts";42;0;0
"asses";0;0;43
"assess";38;123;1
"assessment";56;7;0
"assessor";0;61;0
"asset";41;175;0
"assets";0;32;0
"asshol";0;0;67
"asshole";38;0;0
"assign";42;174;15
"assignment";0;19;0
"assignments";0;10;0
"assimilationism";0;37;0
"assist";104;449;148
"assistance";8;0;0
"assistant";0;4;0
"assistant-";0;0;58
"assists";0;102;40
"assn";0;3;0
"assoc";0;0;1
"associ";430;399;71
"associated";36;0;0
"association";0;74;0
"associations";38;0;0
"assort";21;81;0
"asst";1;0;14
"assuag";0;31;0
"assum";171;88;15
"assumpt";15;20;0
"assur";49;55;6
"assyrian";0;0;52
"ast";36;0;0
"asterisk";0;0;91
"asthma";0;9;0
"astonish";55;11;0
"astoria";0;0;1
"astound";3;10;0
"astounding";12;0;0
"astray";32;0;0
"astro";0;0;104
"astrobob";0;24;0
"astronaut";0;0;13
"astute";16;0;0
"asu";0;26;41
"aswel";5;0;0
"asylum";0;0;28
"at&t";0;106;53
"at&ts";0;7;0
"atbat";0;41;0
"atbats";0;53;0
"ate";211;0;136
"atheist";53;0;0
"atheists";10;0;0
"athen";31;48;0
"athlet";4;390;101
"athlete";41;0;7
"athletes";0;2;0
"athletic";0;43;0
"atkin";0;2;0
"atl";0;0;2
"atlant";67;33;0
"atlanta";22;18;95
"atlanti";0;3;0
"atleast";0;0;1
"atm";0;10;0
"atmospher";40;63;0
"atmosphere";30;43;0
"atmospheric";24;0;0
"ato";0;0;41
"atom";39;0;0
"atonement";19;0;0
"atop";0;10;0
"atp";0;8;0
"atrium";0;0;1
"atroc";50;0;0
"attach";108;2;19
"attachments";0;5;0
"attack";278;284;14
"attacker";0;18;0
"attackman";0;37;0
"attacks";65;0;0
"attain";0;0;63
"attempt";222;284;2
"attend";128;240;218
"attendant-less";20;0;0
"attende";44;65;112
"attended";27;0;0
"attendees";25;0;0
"attending";0;0;54
"attent";223;247;109
"attention";30;227;0
"attentive";31;0;0
"attic";0;0;29
"attics";2;0;0
"attir";0;33;0
"attitud";141;0;78
"attitude";42;29;3
"attorney";117;391;0
"attorneys";1;0;0
"attract";217;116;65
"attraction";13;0;0
"attractions";0;2;0
"attribut";14;4;0
"atx";0;0;3
"♠";0;5;0
"♥";0;0;179
"♥bretana♥";0;0;2
"aubrey";0;0;50
"auburn";0;54;29
"auction";0;2;10
"audi";0;0;13
"audienc";146;196;34
"audience";37;43;0
"audiences";30;0;0
"audiffr";0;48;0
"audio";1;0;0
"audit";24;23;22
"audition";22;0;0
"auditor";0;18;0
"auditori";43;0;0
"auditorium";8;44;0
"audrey";0;17;49
"aug";0;5;3
"august";32;199;106
"augusta";0;43;0
"augustin";0;31;0
"aundrey";0;44;0
"aunt";18;12;120
"aural";0;1;0
"aurelia";10;0;0
"aurora";0;42;0
"aussi";2;0;0
"auster";0;33;0
"austerity";0;33;0
"austin";5;77;293
"australia";81;24;0
"australian";47;43;0
"australians";0;0;47
"austria";2;0;0
"austrian";2;0;0
"auteur";1;0;0
"authent";39;38;0
"authentic";32;0;0
"author";537;627;246
"author—i";15;0;0
"authorhouse";12;0;0
"authoris";33;0;0
"authority";40;44;0
"authors";47;0;0
"autism";0;18;0
"autist";35;0;0
"autistic";1;0;0
"auto";0;9;0
"autobiograph";0;41;0
"autobiographical";1;0;0
"autobiography";10;0;0
"autograph";0;10;61
"autographs";0;0;27
"autoimmunolog";0;8;0
"autom";0;0;62
"automak";0;30;0
"automat";46;38;0
"automatedtellermachin";0;6;0
"automatically";43;0;0
"automobil";0;2;64
"automobiles";1;39;0
"automot";24;1;0
"autonom";27;0;0
"autopilot";0;1;0
"autopsi";0;28;0
"autowork";0;17;0
"autumn";54;41;0
"autzen";0;40;0
"auxier";0;2;0
"ava";88;0;0
"avail";171;374;271
"availability";0;14;0
"available";95;43;102
"avalon";0;0;1
"avast";0;9;0
"avatar";20;0;50
"ave";0;118;20
"aveng";1;6;8
"avengers";0;2;0
"avengers”";28;0;0
"avenida";33;0;0
"avenu";0;177;11
"avenue";8;42;0
"avenues";0;1;0
"averag";179;364;62
"average";0;52;0
"avers";1;0;0
"avg";0;20;0
"avian";16;0;0
"aviari";38;0;0
"aviat";0;78;0
"avid";0;0;2
"avocado";0;26;0
"avoid";248;148;0
"avoiding";0;0;2
"avon";9;21;0
"avril";0;14;0
"await";33;1;50
"awak";40;20;0
"awaken";0;13;0
"awakens";14;0;0
"awang";37;0;0
"awar";223;100;3
"award";126;219;249
"award-win";7;0;0
"awards";59;0;65
"awards--";0;0;27
"awardwin";0;23;0
"aware";38;0;0
"awash";51;0;0
"away";906;532;664
"away…right";17;0;0
"away”";18;0;0
"awe";0;0;16
"aweinspir";0;33;0
"awesom";170;39;634
"awesome";81;0;525
"awesome…i";30;0;0
"awful";57;1;54
"awh";0;0;83
"awhehe";0;0;5
"awhh";0;0;30
"awhil";1;0;0
"awhile";46;0;38
"awkward";8;0;127
"awkwardly";7;0;0
"awn";0;1;0
"awri";0;12;0
"awrt";0;0;20
"awry";0;46;0
"aww";0;0;98
"awwah";0;0;27
"awwh";0;0;1
"awww";0;0;53
"awwwesome";0;0;38
"awwwww";36;0;0
"axe";46;0;0
"ayatollah";0;32;0
"ayckbourn";41;0;0
"aye";46;0;0
"ayer";0;40;0
"ayr";33;0;0
"az-tmj";0;0;1
"aziz";0;0;47
"azkaban";33;0;0
"b-ball";0;0;12
"b-day";0;0;51
"b/c";43;0;24
"babay";0;0;2
"babble";0;0;1
"babcock";0;0;18
"babe";2;0;127
"babel";7;0;0
"babeu";0;10;0
"babi";511;178;223
"babies";44;38;0
"baby";58;0;228
"babyboom";0;41;0
"babycakes";0;0;1
"babyish";5;0;0
"babymama";0;0;57
"babysit";0;0;58
"babysitt";8;0;0
"babywear";14;0;0
"babywearing";28;0;0
"baca";0;37;0
"bacal";3;0;0
"bachchan";2;0;0
"bachelor";10;75;0
"bachman";0;24;1
"bachmann";0;21;4
"back";2673;1853;2700
"back-up";12;0;0
"backandforth";0;25;0
"backbon";0;27;0
"backbone";0;0;3
"backcheck";0;6;0
"backdoor";35;0;0
"backdrop";0;2;0
"backer";26;31;0
"backes";0;6;0
"background";105;139;33
"backk";0;0;1
"backlash";5;30;0
"backlist";0;0;1
"backpack";38;0;0
"backpagecom";0;3;0
"backround";31;0;0
"backs";1;0;0
"backseat";0;41;33
"backstag";5;15;1
"backstreet";0;0;1
"backstroke";0;31;0
"backtoback";0;68;0
"backup";44;25;0
"backward";63;39;0
"backwards";5;0;0
"backyard";35;34;49
"baclofen";27;0;0
"bacon";0;143;163
"bacononion";0;2;0
"bacteria";102;0;0
"bacterium";0;9;0
"bad";656;303;1293
"badaud";3;0;0
"badaude";3;0;0
"baddi";80;0;0
"badfic";0;0;22
"badg";15;67;0
"badger";0;4;48
"badges";25;0;0
"baditud";2;0;0
"baer";0;20;0
"baffert";0;8;0
"bag";335;188;92
"bagel";90;0;0
"baggag";0;40;0
"baggy";24;0;0
"bagh";43;0;0
"bagley";0;18;0
"bagpip";0;43;0
"bags";75;72;64
"baguett";0;0;64
"baguette";0;0;49
"baguettes";0;0;49
"bah";1;0;7
"bahaha";0;0;63
"bahahaha";0;0;43
"bahr";0;14;0
"bail";0;2;0
"bailey";0;110;53
"bailout";0;66;0
"bain";0;26;0
"bainbridge";0;13;0
"bait";1;64;0
"baja";0;27;0
"bajo";0;5;0
"bake";209;46;4
"baked";35;0;0
"baker";50;97;0
"bakeri";1;31;0
"baking";23;0;0
"bakker";0;1;0
"baklava";0;0;62
"bal";0;0;43
"balaam";1;0;0
"balanc";67;215;2
"balance";0;0;4
"balanced";11;0;0
"balboa";0;11;0
"balch";0;37;0
"balconi";17;0;0
"bald";32;0;0
"baldhead";0;5;0
"baldwin";0;6;1
"bale";20;0;39
"bales";0;23;0
"balfour";0;47;0
"bali";0;61;0
"balkan";0;2;0
"ball";89;617;234
"ball-bust";2;0;0
"ballad";33;4;0
"ballard";0;56;24
"ballcarri";0;37;0
"ballerina";1;0;0
"ballet";21;2;6
"balli";1;0;3
"ballmer";0;0;68
"balloon";51;45;67
"ballot";2;32;0
"balloting";0;21;0
"ballpark";0;45;0
"ballparkarea";0;1;0
"ballplay";0;1;0
"ballroom";0;25;0
"balls";0;50;0
"ballston";0;0;45
"balm";44;0;0
"baltimor";0;197;36
"baltimore";0;74;19
"balto";0;0;29
"bama";0;0;6
"bambi’";3;0;0
"bamboo";0;62;0
"bamboozl";0;4;0
"ban";37;124;0
"bana";0;1;0
"banal";41;0;0
"banana";24;157;2
"banana’";33;0;0
"bananas";0;0;14
"band";372;169;287
"bandag";0;6;0
"bandana";38;0;0
"bandannas";0;9;0
"bandera";0;34;0
"bandfrom";0;41;0
"bandito";0;0;11
"bands";0;0;5
"bandwagon";0;1;0
"bandwield";0;8;0
"bang";10;31;50
"banga";41;0;0
"banger";0;44;0
"bangkok";0;0;59
"bangladesh";0;14;0
"bangs";33;0;0
"banish";2;0;0
"banjo";2;32;0
"banjo-laden";2;0;0
"bank";133;494;82
"bankatlant";0;9;0
"banker";1;0;0
"bankers";1;0;0
"banking";0;18;0
"bankratecom";0;6;0
"bankrupt--triskelion";1;0;0
"bankruptci";0;9;0
"bankruptcy";46;37;55
"banks";15;44;0
"bannan";0;1;0
"banner";0;8;0
"banter";0;0;2
"baptism";1;40;0
"baptist";0;2;0
"bar";285;155;292
"barack";27;83;0
"baraka";0;4;0
"barb";0;58;0
"barbara";78;74;6
"barbato";0;32;0
"barbecu";0;28;0
"barbecues";36;0;0
"barbeque";0;0;17
"barber";15;0;0
"barbet";1;0;0
"barbosa";0;3;0
"barbour";1;0;1
"barcelona";12;0;102
"bard";30;0;0
"bare";189;58;47
"barer";0;6;0
"barfli";1;0;0
"barg";11;0;0
"bargain";33;117;45
"bark";28;0;7
"barkat’";39;0;0
"barkhuus";0;0;2
"barley";0;0;14
"barlow";0;19;0
"barn";43;123;0
"barn’";7;0;0
"barnes";0;62;0
"barnes’";1;0;0
"barnett";0;1;0
"barni";28;0;0
"barnicl";0;12;0
"barns";37;42;0
"baron";0;79;0
"baroque";0;0;6
"barrag";0;11;0
"barrel";31;40;3
"barren";11;0;0
"barrett";0;0;45
"barri";46;0;0
"barrichello";0;32;0
"barrier";7;58;0
"barriers";1;0;0
"barring";4;0;0
"barrist";13;0;0
"barroi";0;24;0
"barron";0;5;0
"barrow";0;43;0
"barry";0;0;1
"barrymor";0;8;10
"bars";12;18;0
"barstow";0;0;114
"bart";0;11;0
"bartlett";0;15;0
"barton";3;41;0
"base";402;548;352
"basebal";0;114;204
"basel";0;6;0
"baseman";0;95;0
"basement";29;44;0
"basepath";0;0;13
"bash";3;0;5
"basher";0;1;0
"basi";112;40;0
"basic";279;154;56
"basically";40;0;0
"basil";19;0;0
"basin";0;17;0
"basis";9;71;0
"basket";2;81;4
"basketbal";0;144;165
"basketball";0;31;60
"baskets";1;0;0
"basketweav";10;0;0
"baskin";20;0;0
"bass";98;65;14
"bassa";0;37;0
"bassist";0;31;0
"bassy";29;0;0
"bastianich";8;0;0
"bastion";39;0;0
"bat";22;167;4
"bat”";0;27;0
"batch";33;39;0
"batcheld";0;49;0
"batchelder";0;26;0
"bath";81;42;59
"bathroom";32;43;0
"bathrooms";30;0;0
"bathrooms…";1;0;0
"baths";0;3;0
"bathtub";0;1;0
"batman";0;64;16
"baton";32;0;0
"batons";38;0;0
"bator";49;0;0
"battelle";1;0;0
"batter";49;61;3
"battered";21;0;0
"batteri";29;1;22
"batteries";0;0;60
"battier";0;33;0
"battl";326;346;88
"battle";30;0;1
"battlefield";2;0;0
"battleground";0;33;0
"battles";37;0;0
"battleship";0;31;0
"battlestar";31;0;0
"battling";0;7;0
"batum";0;25;0
"bauder";0;0;49
"baudrillard";43;0;0
"bauer";0;62;50
"baunach";0;15;0
"bavaria";35;0;0
"bawdy";11;0;0
"bawling";0;0;21
"baxter";0;43;0
"bay";191;242;94
"bayless";25;34;0
"baylis";0;34;0
"baylor";0;34;30
"bayuncos";0;0;3
"bazaar";38;0;0
"bazzil";8;0;0
"bball";0;0;43
"bbc";70;0;3
"bbna";45;0;0
"bbq";8;6;149
"bby";0;0;16
"bcaus";0;0;3
"bck";0;0;5
"bcspeech";0;0;3
"bcuz";0;0;45
"bday";0;0;13
"bdyyyyyy";0;0;59
"be-friend";2;0;0
"be…abusive";2;0;0
"beabout";0;32;0
"beach";138;217;212
"beaches";25;0;0
"beachi";3;0;0
"beachscape";5;0;0
"beachwood";0;10;0
"beachy’";3;0;0
"beacon";0;20;0
"bead";323;0;0
"beads";98;0;0
"beadweav";22;0;0
"beagle";0;0;9
"beal";0;0;1
"beam";6;41;19
"bean";84;1;20
"bean/legum";6;0;0
"bean/legume";39;0;0
"beancurd";1;0;0
"beans";35;1;54
"bear";74;290;181
"bearable";0;0;18
"beard";0;0;13
"bearer";0;21;0
"bears";0;26;68
"beast";61;2;234
"beat";118;257;214
"beaten";24;52;0
"beater";0;25;0
"beathard";0;35;0
"beating";22;0;0
"beatl";1;0;0
"beatric";5;0;0
"beats";0;0;25
"beatup";0;31;0
"beaujolai";0;25;0
"beaujolais";0;5;0
"beaujolaisvillag";0;5;0
"beauri";0;0;54
"beauti";631;192;417
"beautiful";31;0;98
"beautiful-";2;0;0
"beauty";86;0;0
"beaver";0;32;0
"beaverton";0;102;0
"bebe";0;0;62
"becam";179;415;54
"becaus";3128;1930;1366
"because";118;0;50
"beck";0;0;68
"beckett";0;8;0
"becki";4;0;67
"beckman";8;4;0
"becom";709;909;255
"become";41;38;0
"becomes";19;0;0
"becuz";0;0;65
"bed";238;256;169
"bed*";0;0;73
"bedbug";13;2;0
"bedevil";27;0;0
"bedford";0;70;0
"bedlam";19;0;0
"bedoon";52;0;0
"bedridden";20;0;0
"bedroom";43;0;63
"beds";33;0;0
"bedtime";1;0;5
"bee";3;88;190
"beef";106;99;0
"beekeep";0;41;0
"been";3654;3797;2132
"beer";542;160;511
"beerbucket";0;30;0
"beers";78;2;0
"beerz";38;0;0
"beet";53;42;0
"beetle";0;0;34
"beez";0;0;48
"bef";132;0;0
"befallen";1;0;0
"befit";2;0;0
"befor";1762;1724;929
"before";245;94;359
"befoul";0;3;0
"befriended";0;0;31
"beg";23;0;27
"began";305;572;65
"beggar";36;0;0
"beggars";0;2;0
"begged";25;0;0
"begging";11;0;0
"begin";516;624;183
"beginn";12;0;0
"beginning";9;60;44
"begoggl";0;11;0
"begotten";17;0;0
"begun";65;52;0
"behalf";9;34;0
"behav";27;0;0
"behavior";87;101;22
"behavior”";0;3;0
"behaviors";46;0;0
"behbehanian";0;2;0
"behest";0;9;0
"behind";462;467;161
"behold";59;4;0
"behoov";0;3;0
"behr";0;10;0
"beige";0;4;0
"beijing";20;39;0
"bein";0;0;2
"being";40;19;0
"beings";8;0;0
"bejarano";0;26;0
"bel-air";1;0;0
"belarus";0;29;0
"belat";7;0;50
"belches";0;0;46
"beleagu";0;1;0
"belfast";0;1;0
"belgian";68;0;0
"belgium";68;0;96
"belgrade";0;23;0
"belieb";0;0;49
"belief";95;84;24
"beliefs";32;1;0
"believ";747;697;831
"believe";115;39;42
"bell";34;149;271
"bella";0;76;98
"bellagio";0;0;70
"bellas’";42;0;0
"bellevill";0;10;0
"belli";38;0;1
"belliger";1;2;0
"bellow";49;0;0
"belltown";0;0;24
"belly";13;0;0
"belly”";37;0;0
"belmont";0;0;24
"belong";76;100;8
"belongings";0;14;0
"belov";1;50;0
"beloved";34;0;0
"below";550;183;11
"belowpar";0;34;0
"belt";4;56;50
"beltr";0;22;0
"beltran";0;33;0
"belts";0;7;0
"bemoan";35;0;0
"ben";7;72;25
"benanti";0;43;0
"benartex";38;0;0
"bench";0;177;54
"benchmark";7;66;0
"bend";15;75;39
"bender";0;4;0
"beneath";7;0;53
"benedict";0;0;1
"benedictin";0;51;0
"benefactor";0;47;0
"beneficiari";0;32;0
"benefit";106;436;121
"benefits";0;100;0
"benevol";2;24;0
"bengal";32;0;0
"benign";2;0;18
"benjamin";0;27;0
"bennet";14;0;0
"bennett";0;53;0
"benning";21;0;0
"benson";0;22;0
"bent";0;0;11
"bento";34;0;0
"benton";0;7;0
"beppo";0;0;57
"berardino";0;24;0
"berg";0;3;0
"bergen";0;4;26
"berger";0;22;0
"berglund";0;6;0
"berkeley";0;1;55
"berkman";0;14;0
"berkshir";0;1;0
"berlin";32;47;58
"berman";0;6;0
"bernal";0;12;0
"bernank";0;1;0
"bernardino";0;3;0
"berni";0;32;0
"berries";7;0;0
"berth";0;27;0
"berthoud";0;17;0
"besan";39;0;0
"besano";44;0;0
"besid";148;88;33
"besides";0;8;0
"bespectacl";0;25;0
"best";1307;1409;2273
"best-sel";1;0;0
"best…i";44;0;0
"bestcas";0;18;0
"bestfrandd";0;0;45
"bestfriend";0;0;6
"bestial";18;0;0
"bestow";1;0;0
"bestoweth";5;0;0
"bestrat";0;13;0
"bestsel";0;44;0
"bet";81;66;229
"betazoid";0;0;6
"betemit";0;30;0
"beter";49;0;0
"beth";0;29;0
"bethechange";0;11;0
"bethechangecfsitesorg";0;11;0
"bethel";0;38;0
"bethlehem";0;2;0
"betray";35;0;54
"betrothed";39;0;0
"betsi";0;54;0
"betta";0;0;22
"bettani";2;23;0
"better";917;867;1340
"betting";0;0;20
"bettingfield";0;0;18
"betty";28;0;0
"between";972;581;330
"bever";36;3;0
"beverag";29;63;0
"beverages";0;2;38
"beverlyjohnsoncom";0;2;0
"bewar";28;0;0
"beware";48;0;0
"bewild";1;0;0
"bewley";0;0;9
"beynon";31;0;0
"beyonc";0;0;9
"beyonc�";0;0;60
"beyonce";0;0;51
"beyond";169;164;168
"bff";0;0;26
"bhagavad-g�t�";7;0;0
"bhagwan";3;0;0
"bhakthi";48;0;0
"bhalla";0;29;0
"bhangra";1;0;0
"bhs";0;22;0
"bhtl";29;0;0
"bhujjia";7;0;0
"bi-polar";0;0;30
"bialczak";0;6;0
"bias";0;95;2
"biased";18;0;5
"bibbi";0;0;102
"bibl";63;40;3
"bible";0;0;8
"bibles";16;0;0
"biblic";39;36;0
"bibliography";0;0;7
"bicycl";2;169;0
"bicycle";0;23;0
"bicyclerepair";0;7;0
"bicycles";1;0;0
"bid";157;70;0
"biden";4;0;0
